#Title : in-situ files catalog
#Description : catalog of available in-situ files compliant with Marine Data Store
#Project : Copernicus Marine In Situ TAC
#Format Version : 3.0
#Last Update : 2026-05-06T13:06:06Z
#catalog_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,institution,date_update,data_mode,parameters
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_EUCFR07_20260428.nc,43.00000,43.10000,8.20000,9.20000,2026-04-28T00:00:00Z,2026-04-28T18:00:00Z,Meteo France,2026-04-28T21:28:42Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_EUCFR08_20260428.nc,41.50000,41.80000,8.00000,8.80000,2026-04-28T00:00:00Z,2026-04-28T18:00:00Z,Meteo France,2026-04-28T21:28:42Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_EUCFR10_20260428.nc,37.40000,37.60000,3.30000,8.00000,2026-04-28T00:00:00Z,2026-04-28T18:00:00Z,Meteo France,2026-04-28T21:28:43Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_FAC8862_20260428.nc,43.67652,43.69992,7.30710,7.31648,2026-04-28T06:04:00Z,2026-04-28T08:17:00Z,CNRS- Insu Technical Division- La Seyne-sur-Mer,2026-04-29T23:15:55Z,R, DEPH TEMP PSAL CNDC SSJT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_FAWQ_20260428.nc,43.24130,43.24727,5.24518,5.36405,2026-04-28T06:14:30Z,2026-04-28T14:12:15Z,CNRS- Insu Technical Division- La Seyne-sur-Mer,2026-04-30T23:16:00Z,R, DEPH TEMP PSAL CNDC SSJT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_FGA3812_20260428.nc,42.46263,42.48793,3.13442,3.46563,2026-04-28T06:17:50Z,2026-04-28T10:58:35Z,Ifremer- Scientific Information Systems for the sea,2026-04-29T22:28:25Z,R, DEPH TEMP PSAL CNDC SSJT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_FGTO_20260428.nc,43.41155,43.69392,7.28498,7.85837,2026-04-28T07:08:09Z,2026-04-28T17:09:57Z,Ifremer- Scientific Information Systems for the sea;Ifremer Head Office,2026-04-29T08:27:57Z,R, DEPH TEMP PSAL CNDC SSJT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_FKJB_20260428.nc,42.52715,43.03105,3.09618,3.11380,2026-04-28T05:06:52Z,2026-04-28T14:41:04Z,Ifremer- Scientific Information Systems for the sea,2026-04-29T09:22:20Z,R, DEPH TEMP PSAL CNDC SSJT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_FMJPBBA_20260428.nc,36.30000,36.30000,-1.60000,-1.60000,2026-04-28T06:00:00Z,2026-04-28T06:00:00Z,German Weather Service- Maritime Weather Office Hamburg,2026-04-28T09:24:05Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_GZU6L8G_20260428.nc,32.60000,32.60000,29.70000,29.70000,2026-04-28T00:00:00Z,2026-04-28T00:00:00Z,German Weather Service- Maritime Weather Office Hamburg,2026-04-28T09:24:18Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_HAY34MT_20260428.nc,44.00000,44.00000,9.80000,9.80000,2026-04-28T10:00:00Z,2026-04-28T10:00:00Z,Met Office- Exeter,2026-04-28T13:18:15Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_HOPW_20260428.nc,36.70000,37.40000,24.00000,25.30000,2026-04-28T01:00:00Z,2026-04-28T23:00:00Z,National Weather Service- National Oceanic and Atmospheric Administration,2026-04-29T06:49:00Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_KOGC_20260428.nc,34.30000,34.30000,29.30000,29.30000,2026-04-28T00:00:00Z,2026-04-28T00:00:00Z,National Weather Service- National Oceanic and Atmospheric Administration,2026-04-28T09:24:39Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_LUARZ8N_20260428.nc,36.20000,37.60000,-2.90000,1.70000,2026-04-28T00:00:00Z,2026-04-28T23:00:00Z,Environment and Climate Change Canada- Climate Research Division,2026-04-29T06:49:04Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_MERFR18_20260428.nc,42.70000,42.70000,3.10000,3.10000,2026-04-28T06:00:00Z,2026-04-28T06:00:00Z,Meteo France,2026-04-28T09:24:59Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_MYUCXDW_20260428.nc,41.80000,42.00000,10.80000,11.60000,2026-04-28T01:00:00Z,2026-04-28T21:00:00Z,Met Office- Exeter,2026-04-29T02:31:50Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_V7A3918_20260428.nc,36.20000,36.20000,-3.90000,-3.90000,2026-04-28T00:00:00Z,2026-04-28T00:00:00Z,Unknown institution,2026-04-28T09:25:51Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_VRKZ6_20260428.nc,36.10000,36.10000,17.10000,17.10000,2026-04-28T14:00:00Z,2026-04-28T14:00:00Z,Unknown institution,2026-04-28T17:34:40Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_YLGCDSK_20260428.nc,39.20000,39.20000,20.30000,20.30000,2026-04-28T06:00:00Z,2026-04-28T06:00:00Z,Met Office- Exeter,2026-04-28T09:27:53Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TS_TS_ZUMLU6V_20260428.nc,38.70000,38.70000,24.60000,24.60000,2026-04-28T00:00:00Z,2026-04-28T00:00:00Z,German Weather Service- Maritime Weather Office Hamburg,2026-04-28T09:28:21Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TV_HF_HFR-CALYPSO-Total_20260428.nc,35.74,36.88,13.68,15.38,2026-04-27T23:30:00Z,2026-04-28T23:30:00Z,University of Malta; University of Palermo; CNR-IAS; ARPA-Sicilia; University of Malta; University of Palermo; Institute for the study of anthropic impacts and sustainability in the marine environment; Capo Granitola (CNR-IAS),2026-04-28T23:50:17Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TV_HF_HFR-DeltaEbro-Total_20260428.nc,39.5851,41.2331,0.06352,2.0781,2026-04-27T23:30:00Z,2026-04-28T23:30:00Z,PUERTOS DEL ESTADO,2026-04-29T02:24:11Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TV_HF_HFR-Gibraltar-Total_20260428.nc,35.8006,36.1971,-5.8537,-4.9887,2026-04-27T23:30:00Z,2026-04-28T23:30:00Z,PUERTOS DEL ESTADO,2026-04-29T01:36:39Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TV_HF_HFR-GoS-Total_20260428.nc,39.670855,41.385064,13.070504,16.002263,2026-04-27T23:30:00Z,2026-04-28T23:30:00Z,National Research Council - Institute of Marine Science - S.S. Napoli; National Research Council - Institute of Marine Science; S.S. Napoli,2026-04-28T23:50:59Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TV_HF_HFR-ICATMAR-Total_20260428.nc,40.5,43.5,1.0,4.3,2026-04-27T23:30:00Z,2026-04-28T23:30:00Z,Catalan Institute of Research for the Governance of the Sea; Direcció General de Política Marítima i Pesca Sostenible – Generalitat de Catalunya; Direcció General de Política Marítima i Pesca Sostenible - Generalitat de Catalunya; Centre de Formation et de Recherche sur l&#39;Environnement Marin; UMR 5110,2026-04-29T00:39:09Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TV_HF_HFR-Ibiza-Total_20260428.nc,38.3095,39.12019,0.48664,1.4179,2026-04-27T23:30:00Z,2026-04-28T23:30:00Z,SOCIB - Balearic Islands Coastal Observing and forecasting System,2026-04-28T23:52:01Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TV_HF_HFR-NAdr-Total_20260428.nc,45.5269,45.7833,13.375,13.7806,2026-04-27T23:45:00Z,2026-04-28T23:45:00Z,Istituto Nazionale di Oceanografia e di Geofisica Sperimentale - OGS; NIB - Nacionalni inštitut za biologijo; Ministry of the Environment; Climate and Energy; Slovenian Environment Agency - ARSO; ARPA FVG,2026-04-29T00:46:22Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_TV_HF_HFR-TirLig-Total_20260428.nc,43.25,44.5,7.5,10.5,2026-04-27T23:30:00Z,2026-04-28T23:30:00Z,National Research Council - Institute of Marine Science - S.S. Lerici; National Research Council - Institute of Marine Science; S.S. Lerici,2026-04-30T09:10:22Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_WS_DB_6100001_20260428.nc,43.36,43.37,7.83,7.83,2026-04-28T12:00:00Z,2026-04-28T23:00:00Z,Laboratory of Oceanography of Villefranche,2026-04-30T10:15:12Z,R, FREQ FREQ_BOUNDS STHETA2 VSPEC1D STHETA1 THETA2 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_WS_DB_6100002_20260428.nc,42.106,42.106,4.68733,4.68733,2026-04-28T12:00:00Z,2026-04-28T23:00:00Z,Meteo France - Centre de Météorologie Marine,2026-04-30T10:15:18Z,R, FREQ FREQ_BOUNDS STHETA2 VSPEC1D STHETA1 THETA2 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_WS_DB_6101031_20260428.nc,41.75,41.76,7.58,7.58,2026-04-28T12:00:00Z,2026-04-28T23:00:00Z,Meteo France - Centre de Météorologie Marine,2026-04-30T10:15:23Z,R, FREQ FREQ_BOUNDS STHETA2 VSPEC1D STHETA1 THETA2 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_WS_DB_6101032_20260428.nc,41.6,41.61,10.19,10.19,2026-04-28T12:00:00Z,2026-04-28T23:00:00Z,Meteo France - Centre de Météorologie Marine,2026-04-30T10:15:28Z,R, FREQ FREQ_BOUNDS STHETA2 VSPEC1D STHETA1 THETA2 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_WS_DB_6101034_20260428.nc,41.58,41.58,5.48,5.49,2026-04-28T12:00:00Z,2026-04-28T23:00:00Z,Meteo France - Centre de Météorologie Marine,2026-04-30T10:15:33Z,R, FREQ FREQ_BOUNDS STHETA2 VSPEC1D STHETA1 THETA2 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_WS_DB_6101036_20260428.nc,42.34,42.34,6.71,6.71,2026-04-28T12:00:00Z,2026-04-28T23:00:00Z,Meteo France - Centre de Météorologie Marine,2026-04-30T10:15:38Z,R, FREQ FREQ_BOUNDS STHETA2 VSPEC1D STHETA1 THETA2 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_WS_MO_6100021_20260428.nc,42.93,42.93,6.207,6.207,2026-04-28T00:00:00Z,2026-04-28T23:30:00Z,Cerema,2026-04-29T10:30:22Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_WS_MO_6100023_20260428.nc,41.41528,41.41528,9.04722,9.04722,2026-04-28T00:00:00Z,2026-04-28T23:30:00Z,Cerema,2026-04-29T10:30:27Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_WS_MO_6100188_20260428.nc,42.4883,42.4883,3.1683,3.1683,2026-04-28T00:00:00Z,2026-04-28T23:30:00Z,Cerema;DREAL Languedoc-Roussillon-Midi-Pyrénées;Oceanologic Observatory of Banyuls - University of Paris VI - OSU,2026-04-29T10:30:33Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_WS_MO_6100190_20260428.nc,43.3715,43.3715,3.7797,3.7797,2026-04-28T00:02:00Z,2026-04-28T23:32:00Z,Cerema;DREAL Languedoc-Roussillon-Midi-Pyrénées,2026-04-29T10:30:38Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_WS_MO_6100191_20260428.nc,42.9162,42.9162,3.1245,3.1245,2026-04-28T00:00:00Z,2026-04-28T23:30:00Z,Cerema;DREAL Languedoc-Roussillon-Midi-Pyrénées,2026-04-29T10:30:43Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_WS_MO_6100289_20260428.nc,43.20834,43.20834,5.23,5.23,2026-04-28T00:00:00Z,2026-04-28T23:30:00Z,Cerema;Marseille/FOS Large Seaport,2026-04-29T10:30:49Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_WS_MO_6100295_20260428.nc,42.2617,42.2617,9.6433,9.6433,2026-04-28T00:00:00Z,2026-04-28T23:30:00Z,Cerema,2026-04-29T10:30:54Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/GL_WS_MO_6100431_20260428.nc,43.425,43.425,4.1333,4.1333,2026-04-28T00:29:00Z,2026-04-28T23:59:00Z,Cerema;DREAL Languedoc-Roussillon-Midi-Pyrénées,2026-04-29T10:31:00Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_PR_AD_VillajoyosaBuoy_20260428.nc,38.497,38.4974,-0.204195,-0.203296,2026-04-28T00:00:00Z,2026-04-28T23:30:00Z,AVRAMAR ESPAÑA ACUICULTURA S.L.;SIDMAR Estudios y Servicios Oceanograficos,2026-04-30T23:31:45Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE HCDT HCSP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_MO_6100196_20260428.nc,41.8994,41.9023,3.6554,3.6646,2026-04-28T00:00:00Z,2026-04-28T23:00:00Z,Puertos del Estado,2026-04-30T23:30:38Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VZMX VHM0 WDIR WSPD DRYT ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_MO_6100197_20260428.nc,39.708,39.708,4.4318,4.4354,2026-04-28T00:00:00Z,2026-04-28T23:00:00Z,Puertos del Estado,2026-04-30T23:30:40Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VZMX VHM0 WDIR WSPD ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_MO_6100198_20260428.nc,36.5689,36.5703,-2.3431,-2.3413,2026-04-28T00:00:00Z,2026-04-28T23:00:00Z,Puertos del Estado,2026-04-30T23:30:32Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VHM0 WDIR WSPD DRYT ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_MO_6100280_20260428.nc,40.6865,40.6865,1.4618,1.4636,2026-04-28T00:00:00Z,2026-04-28T23:00:00Z,Puertos del Estado,2026-04-30T23:30:36Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VHM0 WDIR DRYT ATMS WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_MO_6100281_20260428.nc,39.519,39.5205,0.1984,0.1984,2026-04-28T00:00:00Z,2026-04-28T23:00:00Z,Puertos del Estado,2026-04-30T23:30:35Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VZMX VHM0 WDIR WSPD ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_MO_6100417_20260428.nc,37.6528,37.6528,-0.3125,-0.3125,2026-04-28T00:00:00Z,2026-04-28T23:00:00Z,Puertos del Estado,2026-04-30T23:30:34Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VZMX VHM0 WDIR WSPD DRYT ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_MO_6100430_20260428.nc,39.5644,39.5644,2.0972,2.0972,2026-04-28T00:00:00Z,2026-04-28T23:00:00Z,Puertos del Estado,2026-04-30T23:30:39Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VZMX VHM0 WDIR WSPD DRYT ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_MO_6101404_20260428.nc,36.07,36.07,-5.42,-5.42,2026-04-28T00:00:00Z,2026-04-28T23:00:00Z,Puertos del Estado,2026-04-30T23:30:13Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP HCSP VMDR VTM02 VHM0 WDIR WSPD DRYT ATMS HCDT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_MO_Barcelona-coast-buoy_20260428.nc,41.3235,41.3235,2.2072,2.2072,2026-04-28T00:00:00Z,2026-04-28T23:00:00Z,Puertos del Estado,2026-04-30T23:30:19Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_MO_Ceuta-coast-buoy_20260428.nc,35.9,35.9,-5.33,-5.33,2026-04-28T00:00:00Z,2026-04-28T23:00:00Z,Puertos del Estado,2026-04-30T23:30:15Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_MO_Malaga-coast-buoy_20260428.nc,36.6385,36.6385,-4.4411,-4.4411,2026-04-28T00:00:00Z,2026-04-28T23:00:00Z,Puertos del Estado,2026-04-30T23:30:16Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_MO_Melilla-coast-buoy_20260428.nc,35.3193,35.3193,-2.9438,-2.9438,2026-04-28T00:00:00Z,2026-04-28T23:00:00Z,Puertos del Estado,2026-04-30T23:30:17Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_MO_Tarifa-coast-buoy_20260428.nc,36.0025,36.0025,-5.5924,-5.5924,2026-04-28T00:00:00Z,2026-04-28T23:00:00Z,Puertos del Estado,2026-04-30T23:30:12Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_MO_Tarragona-coast-buoy_20260428.nc,41.07,41.07,1.19,1.19,2026-04-28T00:00:00Z,2026-04-28T23:00:00Z,Puertos del Estado,2026-04-30T23:30:18Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_MO_VillajoyosaBuoy_20260428.nc,38.497,38.4974,-0.204195,-0.203296,2026-04-28T00:00:00Z,2026-04-28T23:30:00Z,AVRAMAR ESPAÑA ACUICULTURA S.L.;SIDMAR Estudios y Servicios Oceanograficos,2026-04-30T23:31:12Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CPHL TUR4 OSAT PSAL TEMP GDIR GSPD WSPD WDIR VMDR VTPK VPED VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_TG_AlcudiaTG_20260428.nc,39.83456,39.83456,3.13898,3.13898,2026-04-28T00:00:00Z,2026-04-28T23:59:00Z,Puertos del Estado,2026-04-30T23:31:03Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260428/IR_TS_TG_AlgecirasTG_20260428.nc,36.177,36.177,-5.39838,-5.39838,2026-04-28T00:00:00Z,2026-04-28T23:59:00Z,Puertos del Estado,2026-04-30T23:30:56Z,R, DEPH SLEV
