#Title : in-situ files catalog
#Description : catalog of available in-situ files compliant with Marine Data Store
#Project : Copernicus Marine In Situ TAC
#Format Version : 3.0
#Last Update : 2026-05-05T01:39:04Z
#catalog_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,institution,date_update,data_mode,parameters
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_DGCG.nc,-57.58723,62.04130,118.67640,118.67040,2018-08-14T18:55:03Z,2021-01-28T13:36:00Z,Max Planck Institute for Meteorology,2025-11-08T07:06:57Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_DGPT2.nc,-24.09800,50.32200,-46.29800,0.09000,2009-12-13T12:18:44Z,2010-12-14T23:09:29Z,Laboratory of Oceanography and Climate - Experiments and numerical Approaches,2025-11-08T06:33:35Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_EA2257.nc,39.16860,39.55590,2.53420,2.74100,2002-06-17T14:25:00Z,2002-06-27T16:03:00Z,CSIC - Marine Technology Unit,2025-11-08T07:08:10Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_EAKF.nc,-52.65100,63.41700,-69.95200,5.61504,2009-03-09T02:24:00Z,2016-12-01T13:34:00Z,IEO-CSIC - Spanish Oceanographic Institute;CSIC - Marine Technology Unit,2025-11-08T07:01:34Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_EBBW.nc,-62.92000,40.02290,-72.10998,-1.03000,2000-10-25T18:04:00Z,2008-11-18T11:06:43Z,IEO-CSIC - Spanish Oceanographic Institute;British Oceanographic Data Centre,2025-11-08T06:36:10Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_FGTO.nc,39.16950,43.73660,2.54270,8.94146,1998-02-06T10:28:00Z,2012-07-27T21:00:13Z,Ifremer - Scientific Information Systems for the sea;Ifremer Head Office,2025-11-08T06:55:47Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_FNFP.nc,25.25400,60.30100,-55.63791,22.53970,1999-09-07T20:03:00Z,2012-09-10T14:38:20Z,IEO-CSIC - Spanish Oceanographic Institute;Ifremer - Scientific Information Systems for the sea;Marine Institute;British Oceanographic Data Centre;Ifremer Head Office,2025-11-08T06:38:09Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_FNGB.nc,-69.01000,29.72000,29.77000,123.27000,1991-01-05T10:07:00Z,1994-03-22T13:43:00Z,French Polar Institute Paul-Emile Victor;Ifremer Head Office,2025-11-08T06:36:02Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_FNHO.nc,5.28000,54.03420,-80.60990,10.30990,2006-02-25T11:37:00Z,2023-07-31T04:16:51Z,IRD - Centre de Bretagne;Laboratory of Oceanography and Climate - Experiments and numerical Approaches,2025-11-08T07:08:36Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_FNIN.nc,-66.58000,55.55000,-33.51999,-33.54001,1995-09-28T04:04:00Z,2024-03-04T18:29:00Z,Ifremer - Scientific Information Systems for the sea;Ifremer Head Office,2025-11-08T06:42:46Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_NewrestArtandFenetres.nc,-43.37000,64.60000,-61.24000,18.44000,2019-10-27T11:18:26Z,2022-06-21T03:36:00Z,Helmholtz Centre for Ocean Research Kiel,2025-11-08T06:39:21Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_OXOF2.nc,-24.25700,53.10800,-45.94160,4.08900,2014-11-15T06:42:01Z,2023-11-10T14:59:02Z,IRD - Centre de Bretagne;Laboratory of Oceanography and Climate - Experiments and numerical Approaches,2025-11-08T06:54:29Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_SXYY.nc,35.61750,40.47290,23.66470,26.12910,2006-02-08T10:30:00Z,2006-02-13T11:00:00Z,Hellenic Centre for Marine Research (HCMR);Hellenic Centre for Marine Research - Hellenic National Oceanographic Data Centre,2025-11-08T06:52:43Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_WDC6698.nc,-50.99400,76.97600,0.00100,-0.00900,2010-05-07T21:48:17Z,2018-03-19T15:14:22Z,Lamont-Doherty Earth Observatory - Columbia University,2025-11-08T07:07:14Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_WDL2527.nc,35.69883,49.66805,-71.34984,9.00362,2020-08-01T14:21:17Z,2021-06-17T14:42:20Z,Helmholtz Centre for Ocean Research Kiel,2025-11-08T06:56:39Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_ZCDJ6.nc,19.01260,53.99870,-97.80590,14.74860,2010-03-02T13:51:23Z,2013-10-08T00:01:11Z,Atlantic Oceanographic and Meteorological Laboratory - National Oceanic and Atmospheric Administration,2025-11-08T07:07:54Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_ZGEW6.nc,-56.42132,59.36220,6.17993,145.60696,2017-10-22T21:01:30Z,2018-06-24T07:34:27Z,Helmholtz Centre for Ocean Research Kiel,2025-11-08T06:53:02Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CO/GL_TS_CO_ZGGT7.nc,-50.78649,56.26461,0.00537,-0.00067,2018-03-19T05:48:09Z,2019-09-25T11:29:29Z,Helmholtz Centre for Ocean Research Kiel,2025-11-08T06:38:16Z,R, DEPH TEMP_CO2 FCO2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_2FGX5.nc,-63.96534,79.34400,-89.28000,36.00000,1982-07-13T05:40:00Z,2024-11-23T01:02:00Z,British Oceanographic Data Centre;Natural Environment Research Council,2025-10-29T04:13:07Z,R, DEPH PRES TEMP PSAL DOXY DOX1 DOX2 CPHL FLU2 OSAT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_4XIY.nc,32.89300,34.00134,25.00033,34.86717,2008-04-08T10:48:00Z,2008-09-12T08:16:00Z,Israel Oceanographic and Limnological Research,2025-04-11T01:44:09Z,R, DEPH TEMP PSAL DOX2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_61501.nc,41.81000,42.82000,4.03000,7.40000,1999-09-10T08:58:00Z,1999-11-15T06:48:00Z,Fisheries and Oceans Canada - Marine Environmental Data Section,2025-07-17T12:41:13Z,R, PRES TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_61502.nc,41.76000,42.63000,3.67000,5.33000,1999-09-10T07:42:00Z,1999-10-04T10:36:00Z,Fisheries and Oceans Canada - Marine Environmental Data Section,2025-07-17T12:40:39Z,R, PRES TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_61504.nc,42.00000,43.45000,5.33000,8.28000,1999-09-10T07:42:00Z,1999-11-11T14:37:00Z,Fisheries and Oceans Canada - Marine Environmental Data Section,2025-04-11T01:58:55Z,R, PRES TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_61858C.nc,38.42363,41.03899,0.57625,2.86553,2006-11-06T00:20:03Z,2010-04-20T01:23:41Z,Ifremer Head Office,2025-07-17T12:41:07Z,R, PRES TEMP PSAL CNDC DOX1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_61860C.nc,41.59326,43.01258,3.79038,6.03949,2007-01-23T16:53:21Z,2008-04-15T19:56:08Z,Ifremer Head Office,2025-04-11T05:06:03Z,R, PRES TEMP PSAL CNDC
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_7TEV.nc,36.33300,36.85800,0.12333,1.81670,1986-05-29T03:00:00Z,1986-06-06T07:00:00Z,Unknown institution,2025-04-11T05:25:08Z,R, PRES TEMP PSAL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_88SA.nc,37.11667,38.71667,9.07833,11.92167,1995-04-24T15:30:00Z,1996-12-06T00:32:00Z,Institut National des Sciences et Technologies de la Mer,2025-04-11T01:03:46Z,R, DEPH PRES TEMP PSAL DOXY
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_CGDG.nc,14.56670,79.77670,-94.31670,19.58330,1972-05-16T10:50:00Z,2021-10-27T14:06:00Z,Canadian Coast Guard,2025-10-29T03:32:20Z,R, DEPH PRES TEMP PSAL CNDC DOX1 DOX2 FLU2 NTRA
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_DBBH.nc,-67.26620,79.90000,-88.00133,68.59000,1973-03-07T06:00:00Z,2025-03-14T22:40:21Z,German Oceanographic Datacentre;PANGAEA - Data Publisher for Earth & Environmental Science;IEO-CSIC - Spanish Oceanographic Institute;British Oceanographic Data Centre;The German Marine Research Alliance;Helmholtz Centre for Ocean Research Kiel,2025-11-16T14:44:10Z,R, DEPH PRES TEMP PSAL CNDC DOXY DOX1 DOX2 ALK3 C13D C14D CFC11 CFC12 FLU2 HELD HELM NEON NTAW NTRA OSAT PHOS PHPH SLCA SVEL TCO2 TRIW TUR4
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_DBBT.nc,-34.83250,66.01567,-60.79133,26.65071,2003-09-24T21:49:25Z,2024-07-03T15:56:40Z,The German Marine Research Alliance;Carl von Ossietzky University of Oldenburg - Institute for Chemistry and Biology of the Marine Environment;PANGAEA - Data Publisher for Earth & Environmental Science;German Oceanographic Datacentre;Helmholtz Centre for Ocean Research Kiel,2025-11-01T01:38:47Z,R, DEPH PRES TEMP PSAL CNDC DOXY DOX1 DOX2 FLU2 NTRA SVEL TUR4
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_DBCK.nc,30.28330,56.64100,-15.84170,19.24200,1991-04-04T01:36:00Z,2010-11-20T13:36:59Z,German Oceanographic Datacentre;PANGAEA - Data Publisher for Earth & Environmental Science,2025-04-11T01:42:47Z,R, DEPH PRES TEMP PSAL DOXY DOX1 OSAT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_DBFP.nc,-66.46830,80.33330,-144.52699,-0.00150,1972-08-01T16:18:00Z,2019-11-02T17:20:00Z,Germany (Unknown),2025-04-11T01:33:38Z,R, DEPH PRES TEMP PSAL DOX1 DOX2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_DBKV.nc,-3.00000,73.97670,0.00267,-0.01917,1967-02-13T20:48:00Z,2018-02-28T01:48:07Z,PANGAEA - Data Publisher for Earth & Environmental Science;IEO-CSIC - Spanish Oceanographic Institute;Marine Institute;British Oceanographic Data Centre;Helmholtz Centre for Ocean Research Kiel,2025-10-29T04:12:31Z,R, DEPH PRES TEMP PSAL CNDC DOXY DOX1 DOX2 EWCT FLU2 NSCT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_DESI.nc,40.49833,82.00000,-56.62000,32.50000,1983-03-23T18:00:00Z,1998-08-27T08:58:48Z,German Oceanographic Datacentre,2025-04-11T02:54:34Z,R, DEPH PRES TEMP PSAL DOX1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_DRAY.nc,34.75333,64.99830,-11.55500,23.00167,1992-03-13T08:03:00Z,1998-02-26T19:51:00Z,Unknown institution,2025-04-11T03:08:58Z,R, DEPH PRES TEMP PSAL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_DRHA.nc,40.94830,42.36920,10.89280,13.04200,1991-08-06T23:50:00Z,1991-08-11T17:15:00Z,Unknown institution,2025-04-11T01:42:34Z,R, PRES TEMP PSAL DOX1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_DRMX.nc,9.83000,68.70500,-21.04670,141.12000,1988-11-02T15:38:00Z,1995-05-24T08:22:00Z,Met Office - Exeter,2025-04-11T01:46:18Z,R, PRES TEMP PSAL DOX1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_DYFAMED.nc,43.00000,43.72080,7.00000,7.85910,2000-01-30T13:15:55Z,2008-05-03T10:46:00Z,Villefranche Sea Institute;Laboratory of Oceanography and Climate - Experiments and numerical Approaches;Laboratory of Oceanography of Villefranche,2025-10-29T03:59:00Z,R, PRECISE_LATITUDE PRECISE_LONGITUDE PRES TEMP PSAL DOX1 DOX2 FLU2 FLUO OSAT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EA7637.nc,35.50033,39.74500,-5.53170,3.39770,1992-06-16T10:46:48Z,1998-06-20T14:45:00Z,IEO-CSIC - Spanish Oceanographic Institute,2025-04-11T00:50:25Z,R, DEPH PRES TEMP PSAL DOXY FLUO PHPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EASE.nc,38.30083,43.79967,-3.78400,13.38900,2016-08-19T11:42:00Z,2020-02-21T19:22:00Z,IEO-CSIC - Balearic Islands Oceanographic Centre,2025-04-11T03:36:50Z,R, DEPH PRES TEMP PSAL CNDC DOX1 DOX2 FLU2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EBBW.nc,-64.96140,40.00200,107.20200,99.99100,1992-07-20T21:31:00Z,2019-05-17T09:34:11Z,IEO-CSIC - Spanish Oceanographic Institute;British Oceanographic Data Centre,2025-10-29T04:00:36Z,R, DEPH PRES TEMP PSAL DOXY DOX1 DOX2 ALK3 CFC11 CFC12 FLU2 HELD HELM NEON NTRA OSAT PHOS PHPH SLCA TCO2 TUR3
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EBDK.nc,36.05500,37.53300,-6.10167,-0.14717,1987-03-18T12:37:48Z,1998-02-26T12:18:00Z,Hydrographic Institute of the Navy,2025-04-11T01:42:53Z,R, DEPH PRES TEMP PSAL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EBHL.nc,36.67500,37.45800,-1.75500,-0.28333,1987-03-18T09:00:00Z,1987-03-26T06:00:00Z,Unknown institution,2025-04-11T03:30:44Z,R, PRES TEMP PSAL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EDSV.nc,35.20000,48.72400,-46.68950,5.30830,1981-10-10T23:00:00Z,2009-08-15T09:50:00Z,IEO-CSIC - Spanish Oceanographic Institute,2025-04-11T05:15:08Z,R, DEPH PRES TEMP PSAL DOXY DOX1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EGES.nc,35.20000,43.92700,-7.33300,1.13670,1990-11-15T14:49:48Z,1995-12-04T12:49:48Z,IEO-CSIC - Spanish Oceanographic Institute,2025-04-11T05:26:44Z,R, DEPH PRES TEMP PSAL DOXY DOX1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EHUU.nc,27.23560,44.07480,-16.14190,11.07400,1982-03-06T16:50:00Z,2008-07-27T05:10:11Z,IEO-CSIC - Spanish Oceanographic Institute,2025-04-11T05:25:24Z,R, DEPH PRES TEMP PSAL DOXY DOX1 FLU2
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_ENEN.nc,33.56600,44.80000,9.81600,20.68300,1977-02-10T22:59:59Z,1977-04-10T03:00:00Z,All-Russia Research Institute of Hydrometeorological Information - World Data Centre - National Oceanographic Data Centre (NODC),2025-04-11T05:04:47Z,R, DEPH TEMP PSAL DOXY
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EREA.nc,25.96600,52.33000,-42.23300,41.23300,1971-07-10T10:59:59Z,1991-06-27T06:30:00Z,All-Russia Research Institute of Hydrometeorological Information - World Data Centre - National Oceanographic Data Centre (NODC),2025-04-11T03:07:13Z,R, DEPH TEMP PSAL DOXY
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EREB.nc,27.43300,49.00000,-42.21600,39.03300,1971-05-19T03:59:59Z,1991-04-19T05:45:00Z,All-Russia Research Institute of Hydrometeorological Information - World Data Centre - National Oceanographic Data Centre (NODC),2025-04-11T00:47:54Z,R, DEPH TEMP PSAL DOXY
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_ERES.nc,36.00000,50.01600,-42.13300,40.83300,1984-01-28T15:00:00Z,1994-10-07T12:04:59Z,Ifremer - Research Infrastructures and Information Systems;All-Russia Research Institute of Hydrometeorological Information - World Data Centre - National Oceanographic Data Centre (NODC),2025-04-11T03:29:43Z,R, DEPH TEMP PSAL DOXY
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_ERET.nc,33.66600,50.01600,-42.21600,31.25000,1978-07-07T00:00:00Z,2000-07-30T03:00:00Z,Ifremer - Research Infrastructures and Information Systems;All-Russia Research Institute of Hydrometeorological Information - World Data Centre - National Oceanographic Data Centre (NODC),2025-04-11T03:11:56Z,R, DEPH TEMP PSAL DOXY
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EWGF.nc,37.87200,38.33800,21.41170,23.45000,1980-08-08T13:10:12Z,1980-08-21T08:15:00Z,Unknown institution,2025-04-11T03:02:09Z,R, PRES TEMP PSAL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EXEC0016.nc,44.95200,45.60800,12.30300,13.35000,1990-03-21T00:00:00Z,1994-10-11T00:00:00Z,National Institute of Oceanography and Applied Geophysics - OGS - Division of Oceanography,2025-04-11T00:56:13Z,R, DEPH TEMP PSAL DOXY PHPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EXEC0019.nc,40.68750,44.76367,12.25017,19.53083,2005-11-04T21:36:59Z,2006-11-16T10:10:59Z,National Institute of Oceanography and Applied Geophysics - OGS - Division of Oceanography,2025-04-11T00:56:13Z,R, DEPH TEMP PSAL DOXY CPHL
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EXEC0021.nc,36.11666,36.11666,-5.41666,-5.41666,1922-07-12T04:38:59Z,1922-07-12T04:38:59Z,IEO-CSIC - Spanish Oceanographic Institute,2025-04-11T01:42:41Z,R, DEPH TEMP PSAL DOXY
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EXEC0024.nc,43.97250,44.76367,12.25167,12.81417,2002-09-17T07:55:00Z,2005-09-23T12:30:00Z,National Institute of Oceanography and Applied Geophysics - OGS - Division of Oceanography,2025-04-11T01:36:27Z,R, DEPH TEMP PSAL DOXY CPHL OSAT
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EXEC0045.nc,32.22433,33.12467,34.15033,34.99383,1996-11-18T12:56:00Z,1996-11-21T08:57:59Z,Israel Oceanographic and Limnological Research,2025-04-11T03:24:54Z,R, DEPH TEMP PSAL DOXY
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EXEC0049.nc,32.74900,34.50100,32.99780,33.00080,2012-10-29T02:48:00Z,2012-10-30T10:55:00Z,Cyprus Oceanography Center,2025-04-11T04:00:34Z,R, DEPH TEMP PSAL DOXY
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EXEC0052.nc,32.81267,32.91633,32.27583,32.67100,1996-06-17T20:33:59Z,1996-06-19T07:36:00Z,Israel Oceanographic and Limnological Research;National Institute of Oceanography and Applied Geophysics - OGS - Division of Oceanography,2025-04-11T05:17:43Z,R, DEPH TEMP PSAL DOXY
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EXEC0056.nc,36.35167,36.73533,-4.74216,-4.06418,2003-11-08T12:09:00Z,2006-07-27T03:51:59Z,IEO-CSIC - Spanish Oceanographic Institute,2025-04-11T00:49:39Z,R, DEPH TEMP PSAL DOXY PHPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EXEC0060.nc,32.51583,39.50000,0.01267,34.19267,1999-04-10T20:48:59Z,2001-11-10T08:27:00Z,National Institute of Oceanography and Applied Geophysics - OGS - Division of Oceanography,2025-04-11T04:34:16Z,R, DEPH TEMP PSAL DOXY
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/history/CT/GL_PR_CT_EXEC0065.nc,32.48067,32.52483,34.53850,34.81116,1995-10-19T14:50:00Z,1996-03-12T17:42:59Z,Israel Oceanographic and Limnological Research,2025-04-11T03:08:50Z,R, DEPH TEMP PSAL DOXY
